year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2005,4,US,US Airways Inc.,ORD,"Chicago, IL: Chicago O'Hare International",514,88,31.35,1.62,27.67,0,27.37,9,0,3795,1146,69,1071,0,1509
2005,5,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",7272,1331,171.18,27.65,784.32,0.81,347.04,60,18,93572,14560,2330,48536,33,28113
2005,5,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",124,56,27.2,0,19.28,1,8.51,0,1,3549,1623,0,1415,28,483
2005,5,CO,Continental Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",412,92,13.55,1.99,67.02,0.37,9.06,2,2,6494,1047,69,4496,7,875
2005,5,DH,Independence Air,ORD,"Chicago, IL: Chicago O'Hare International",186,35,10.99,0.42,16.6,0,6.98,1,1,2003,421,36,1029,0,517
2005,5,DL,Delta Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",512,115,20.74,1.02,74.41,0,18.83,10,3,5948,1060,43,3431,0,1414
2005,5,EV,Atlantic Southeast Airlines,ORD,"Chicago, IL: Chicago O'Hare International",4,1,0.55,0,0.45,0,0,1,0,62,34,0,28,0,0
2005,5,HP,America West Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",278,55,8.05,1.72,40.82,0,4.41,5,0,2316,310,124,1716,0,166
2005,5,MQ,American Eagle Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",7421,1348,133.18,26.94,668.07,0,519.81,340,13,79806,8867,2375,36708,0,31856
2005,5,NW,Northwest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",646,135,33.68,26.03,65.96,0,9.33,6,2,6584,1696,1730,2671,0,487
2005,5,OH,Comair Inc.,ORD,"Chicago, IL: Chicago O'Hare International",255,39,10.1,10.82,17.54,0,0.53,8,0,2570,482,1097,975,0,16
2005,5,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",2299,383,109,3,232,1,38,77,0,23921,4238,124,16426,55,3078
2005,5,RU,ExpressJet Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",256,64,9.94,1.04,43.57,0,9.45,4,0,4774,360,100,3523,0,791
2005,5,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",8291,1408,281.4,20.22,729.71,0,376.67,130,13,97210,21505,1378,44864,0,29463
2005,5,US,US Airways Inc.,ORD,"Chicago, IL: Chicago O'Hare International",567,133,31.07,2.19,73.26,0,26.48,8,2,7100,1323,261,4005,0,1511
2005,6,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",7216,2038,252.16,68.08,1081.13,1.72,634.91,78,24,132497,20992,5448,57143,47,48867
2005,6,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",120,79,33.01,0.99,36.26,1,7.75,1,0,3656,1469,239,1452,53,443
2005,6,CO,Continental Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",432,137,13.72,1.24,106.11,0.41,15.52,4,0,8615,670,100,6427,7,1411
2005,6,DH,Independence Air,ORD,"Chicago, IL: Chicago O'Hare International",176,50,4.56,1,22.68,0,21.76,2,1,4677,422,151,1651,0,2453
2005,6,DL,Delta Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",476,167,37.43,0.38,90.4,0,38.79,6,1,8599,2004,16,4059,0,2520
2005,6,HP,America West Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",270,80,20.24,0,51.07,0,8.69,0,0,3812,1202,0,2257,0,353
2005,6,MQ,American Eagle Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",7188,1878,181.32,20.87,770.91,0.33,904.57,292,11,115898,17225,1936,42047,11,54679
2005,6,NW,Northwest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",603,212,72.45,34.61,92.67,0,12.27,11,0,11641,4124,2198,4394,0,925
2005,6,OH,Comair Inc.,ORD,"Chicago, IL: Chicago O'Hare International",265,79,14.96,15.06,48.98,0,0,7,1,4516,563,1197,2756,0,0
2005,6,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",2053,640,227,15,335,1,62,62,0,38147,9219,1106,23089,21,4712
2005,6,RU,ExpressJet Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",275,72,8.03,3.81,51.16,0,9,6,0,4087,421,354,2651,0,661
2005,6,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",8118,2012,463.57,40.36,945.22,0,562.85,155,15,131416,31797,3224,52021,0,44374
2005,6,US,US Airways Inc.,ORD,"Chicago, IL: Chicago O'Hare International",564,199,45.94,8.93,95.02,0,49.12,16,0,12911,2316,977,5652,0,3966
2005,7,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",7471,2167,378.36,71.08,1063.11,3.1,651.36,160,25,165508,34569,5562,65713,196,59468
2005,7,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",124,41,14.78,2,19.21,0,5.01,0,1,2284,893,137,982,0,272
2005,7,CO,Continental Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",441,168,25.65,5.77,100.37,2.11,34.09,7,2,13680,1481,654,8526,51,2968
2005,7,DH,Independence Air,ORD,"Chicago, IL: Chicago O'Hare International",180,65,12.12,0.24,25.99,0,26.64,3,4,5695,510,22,2205,0,2958
2005,7,DL,Delta Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",487,205,47.12,4.43,91.37,0,62.07,13,1,15201,3994,307,5383,0,5517
2005,7,HP,America West Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",277,102,31.13,0,61.14,0,9.72,3,0,6005,2057,0,3463,0,485
2005,7,MQ,American Eagle Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",7308,1632,206.64,25.68,701.78,1.19,696.71,384,21,114202,19688,2320,44898,45,47251
2005,7,NW,Northwest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",592,226,94.86,32,80.98,0,18.16,19,2,12509,4972,1922,4307,0,1308
2005,7,OH,Comair Inc.,ORD,"Chicago, IL: Chicago O'Hare International",283,78,25.15,10.13,41.72,0,1,12,1,5086,1210,815,2815,0,246
2005,7,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",1978,496,202,9,234,2,49,97,0,37030,9073,853,23748,40,3316
2005,7,RU,ExpressJet Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",280,82,11.95,2.02,46.2,0,21.82,6,0,5792,534,195,3465,0,1598
2005,7,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",8303,2135,522.72,41.01,970.29,1,599.98,199,38,157170,38879,3514,63309,111,51357
2005,7,US,US Airways Inc.,ORD,"Chicago, IL: Chicago O'Hare International",559,244,57.82,9.5,111.66,0,65.02,17,4,17740,3299,889,8532,0,5020
2005,8,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",7427,1506,246.11,61.24,747.65,1,450,121,8,80443,16298,4307,33009,35,26794
2005,8,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",124,34,13.54,0,16.4,1.66,2.4,1,0,1922,984,0,803,36,99
2005,8,CO,Continental Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",447,125,26.39,3.91,71.38,3.59,19.73,4,0,6816,1186,224,4004,158,1244
2005,8,DH,Independence Air,ORD,"Chicago, IL: Chicago O'Hare International",179,44,9.93,0,20,0,14.07,0,0,2459,429,0,1011,0,1019
2005,8,DL,Delta Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",489,171,36.79,3.78,69.35,0,61.08,9,2,11208,2714,452,3110,0,4932
2005,8,HP,America West Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",279,67,18.72,0.76,35.09,0,12.43,1,0,3126,1152,73,1265,0,636
2005,8,MQ,American Eagle Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",7396,1336,172.18,22.21,535.77,1.1,604.75,159,8,74435,14368,1514,26474,99,31980
2005,8,NW,Northwest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",614,241,129.96,13.91,72.27,0,24.85,14,0,12021,7127,691,2414,0,1789
2005,8,OH,Comair Inc.,ORD,"Chicago, IL: Chicago O'Hare International",283,56,15.77,10.31,29.92,0,0,6,0,2895,677,804,1414,0,0
2005,8,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",2233,444,225,14,141,2,62,45,0,23722,9787,769,9958,82,3126
2005,8,RU,ExpressJet Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",297,70,13.82,2.41,37.31,1,15.46,3,0,3371,786,273,1421,60,831
2005,8,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",8315,1300,328.94,29.63,577.67,1.16,362.6,134,19,79977,19686,2033,32204,63,25991
2005,8,US,US Airways Inc.,ORD,"Chicago, IL: Chicago O'Hare International",579,139,35.04,0.5,69.17,0,34.29,10,0,6208,1302,50,2949,0,1907
2005,9,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",6843,1302,188.2,21.43,697.82,0,394.55,92,4,75437,13209,1480,33472,0,27276
2005,9,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",120,18,5.41,0,9.85,0,2.74,0,0,584,164,0,362,0,58
2005,9,CO,Continental Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",417,93,9.99,4.23,64.77,0,14,11,0,4895,431,313,3541,0,610
2005,9,DH,Independence Air,ORD,"Chicago, IL: Chicago O'Hare International",159,21,3.1,0,12.9,0,5,0,0,1128,209,0,745,0,174
2005,9,DL,Delta Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",406,72,20.28,0,39.04,0,12.68,9,1,3024,904,0,1577,0,543
2005,9,HP,America West Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",267,44,13.27,1,23.15,0,6.57,3,1,1991,545,72,1047,0,327
2005,9,MQ,American Eagle Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",7058,1141,142.49,32.1,528.58,0.89,436.94,186,8,65045,11153,2623,28494,39,22736
2005,9,NW,Northwest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",584,195,80.58,27.33,78.95,0,8.13,9,0,10322,4733,1912,3037,0,640
2005,9,OH,Comair Inc.,ORD,"Chicago, IL: Chicago O'Hare International",283,65,14.27,11.76,38.97,0,0,3,0,3372,417,939,2016,0,0
2005,9,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",2534,423,133,3,243,5,39,62,0,25377,5915,142,16752,95,2473
2005,9,RU,ExpressJet Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",260,62,4.03,3.44,42.84,0.42,11.27,9,1,3468,122,352,2348,10,636
2005,9,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",8017,1179,199.48,12.53,653.39,0,313.6,87,5,69173,14407,989,33070,0,20707
2005,9,US,US Airways Inc.,ORD,"Chicago, IL: Chicago O'Hare International",526,102,17.65,3.13,65.57,0,15.65,9,0,5053,796,280,3034,0,943
2005,10,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",6930,785,141.94,30.29,362.03,0,250.74,103,12,39350,7293,1978,14739,0,15340
2005,10,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",124,17,8.92,0,6.08,1,1,0,0,856,578,0,204,23,51
2005,10,CO,Continental Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",419,67,13.16,1.99,27.57,0.66,23.63,2,1,3564,576,169,1409,19,1391
2005,10,DH,Independence Air,ORD,"Chicago, IL: Chicago O'Hare International",149,17,4.89,0,4.93,0,7.18,0,1,1146,341,0,242,0,563
2005,10,DL,Delta Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",419,77,27.18,2.01,27.19,0,20.62,4,1,2993,1034,46,1207,0,706
2005,10,HP,America West Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",279,51,9.98,0,31.85,0,9.18,0,2,1672,358,0,915,0,399
2005,10,MQ,American Eagle Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",7186,664,119.18,7.75,256.62,0,280.45,128,13,39347,12502,767,12050,0,14028
2005,10,NW,Northwest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",629,121,68.77,9.9,27.85,1,13.48,3,1,6357,3413,1057,929,121,837
2005,10,OH,Comair Inc.,ORD,"Chicago, IL: Chicago O'Hare International",290,41,13.82,6.36,19.82,0,1,2,0,2505,771,546,1064,0,124
2005,10,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",3472,463,279,11,76,2,95,45,0,23012,9924,980,6598,58,5452
2005,10,RU,ExpressJet Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",270,46,10.22,1.03,22.33,0,12.42,0,1,1894,474,42,863,0,515
2005,10,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",8361,1088,257.28,7.55,467.35,0,355.82,116,3,61186,16641,695,19684,0,24166
2005,10,US,US Airways Inc.,ORD,"Chicago, IL: Chicago O'Hare International",555,101,30.5,1.28,38.35,0,30.88,5,0,5186,1683,120,1638,0,1745
2005,11,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",6624,1604,208.37,22.57,981.95,0.64,390.46,53,3,91973,14707,1415,52155,57,23639
2005,11,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",120,45,16.93,0.52,22.65,0,4.9,0,0,2079,750,14,1067,0,248
2005,11,CO,Continental Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",397,102,10.12,1.36,73.26,0.27,17,2,0,6905,729,72,5101,6,997
2005,11,DH,Independence Air,ORD,"Chicago, IL: Chicago O'Hare International",117,36,4.44,0.42,21.46,0,9.68,1,0,2388,194,107,932,0,1155
2005,11,DL,Delta Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",388,113,22.63,0.12,67.84,0,22.41,4,0,6066,1282,3,3088,0,1693
2005,11,HP,America West Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",277,72,12.74,1,49.99,1.36,6.9,1,0,3228,573,26,2290,29,310
2005,11,MQ,American Eagle Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",6893,1650,157.39,25.36,822.99,0.42,643.83,167,3,100080,17523,1525,41926,8,39098
2005,11,NW,Northwest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",455,145,49.78,21.59,61.48,0,12.15,9,1,7551,2789,1269,2803,0,690
2005,11,OH,Comair Inc.,ORD,"Chicago, IL: Chicago O'Hare International",268,84,16.78,8.15,59.08,0,0,7,0,4362,540,492,3330,0,0
2005,11,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4053,949,305,21,495,1,127,136,0,59483,11486,1575,38620,28,7774
2005,11,RU,ExpressJet Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",252,77,10.24,0.02,49.16,0,17.57,0,0,4304,452,2,2866,0,984
2005,11,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",8118,1482,261.86,13.3,870.94,0,335.9,64,8,89701,16957,729,48867,0,23148
2005,11,US,US Airways Inc.,ORD,"Chicago, IL: Chicago O'Hare International",491,107,19.85,2.71,70.71,0,13.73,4,0,5640,795,129,3565,0,1151
2005,12,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",6607,2150,258.69,70.81,1265.2,7,548.3,191,7,136293,16636,5069,76502,416,37670
2005,12,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",124,61,12.63,0,41.77,0,6.6,0,0,3582,642,0,2469,0,471
